Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
june weekday cation,month later back hobby supposed staycay last week plans changed im trying hotel modern amenities pretty basic comfortable enough bathroom weird use blinders privacy room doesnt block outside noise kinda hard sleep,4,2,june weekday cationmonth later back hobby supposed staycay last week plans changed im trying hotel modern amenities pretty basic comfortable enough bathroom weird use blinders privacy room doesnt block outside noise kinda hard sleep,"{'neg': 0.069, 'neu': 0.712, 'pos': 0.219, 'compound': 0.7963}",0.7963,2
yotel future,always heard yotel experiences social sites finally chance yotel fantastic stay yotel orchard check cabin nothing wows check quick fast thank mission crew high floor cabin got space lift fast lifts available guest go lifts comes wonderful lights make go whoooo booked premium queen room overhead bunk bed fantastic experience cabin queen bed comfortable buttons adjust sleep laze watch tv room indeed small n compact hey everything u need room bottle water tv wifi free bathroom best factor cabin,5,2,yotel futurealways heard yotel experiences social sites finally chance yotel fantastic stay yotel orchard check cabin nothing wows check quick fast thank mission crew high floor cabin got space lift fast lifts available guest go lifts comes wonderful lights make go whoooo booked premium queen room overhead bunk bed fantastic experience cabin queen bed comfortable buttons adjust sleep laze watch tv room indeed small n compact hey everything u need room bottle water tv wifi free bathroom best factor cabin,"{'neg': 0.025, 'neu': 0.706, 'pos': 0.268, 'compound': 0.9742}",0.9742,2
good experience,everything great except strong sewage smell coming toilet also hard eat proper tables chairs use bed comfy smart bed function overall great experience,4,2,good experienceeverything great except strong sewage smell coming toilet also hard eat proper tables chairs use bed comfy smart bed function overall great experience,"{'neg': 0.038, 'neu': 0.493, 'pos': 0.468, 'compound': 0.9493}",0.9493,2
stayca,would suggest yotel provide hdmi extender users connect gaming devices nintendo switch play tv netflix channel allow users login netflix account watch movies provide small foldable chairs dinning rooms pandemic period overall still good experience suggestions improve thank yotel,5,2,staycawould suggest yotel provide hdmi extender users connect gaming devices nintendo switch play tv netflix channel allow users login netflix account watch movies provide small foldable chairs dinning rooms pandemic period overall still good experience suggestions improve thank yotel,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.891}",0.891,2
awesome experience,wrote awesome stay previous page maybe slot unnecessary overall perfect stay time check till day check thank good job see soon,5,2,awesome experiencewrote awesome stay previous page maybe slot unnecessary overall perfect stay time check till day check thank good job see soon,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.9538}",0.9538,2
great customer service,would like take chance thank team offering early check really expected team also gave us handwritten birthday card macaroons another half birthday thank putting much efforts well time really appreciate definitely come back,5,2,great customer servicewould like take chance thank team offering early check really expected team also gave us handwritten birthday card macaroons another half birthday thank putting much efforts well time really appreciate definitely come back,"{'neg': 0.0, 'neu': 0.555, 'pos': 0.445, 'compound': 0.9621}",0.9621,2
room service price please note,service great get wrong problem room service price paying maybe coated budget hotel minimum expectation get bucket ice sent room drink since dining allowed singapore due covid dine room table found thought gonna hidden table somewhere nope eat top safe box,3,1,room service price please noteservice great get wrong problem room service price paying maybe coated budget hotel minimum expectation get bucket ice sent room drink since dining allowed singapore due covid dine room table found thought gonna hidden table somewhere nope eat top safe box,"{'neg': 0.178, 'neu': 0.707, 'pos': 0.116, 'compound': -0.3395}",-0.3395,0
cool hotel,hotel feels like sci fi movie features amazing creepy singing robots delivering stuff room seamless experience communicate robot really fun,5,2,cool hotelhotel feels like sci fi movie features amazing creepy singing robots delivering stuff room seamless experience communicate robot really fun,"{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.9041}",0.9041,2
wonderful hotel,hotel clean lovely service people nice swimming pool gym although cant go coz covid guidelines interesting bed able adjust inclination good ppl acid reflux gerd coz dont bring wedge pillow rooms even comes hairdryer iron location yotel orchard gives access many food eateries also shop around overall hotel perfect little gem definitely come back,5,2,wonderful hotelhotel clean lovely service people nice swimming pool gym although cant go coz covid guidelines interesting bed able adjust inclination good ppl acid reflux gerd coz dont bring wedge pillow rooms even comes hairdryer iron location yotel orchard gives access many food eateries also shop around overall hotel perfect little gem definitely come back,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.9742}",0.9742,2
love,really loved hotel needed short getaway short break life worth every dollar room clean staff professional friendly enjoyed every little bits hotel offer,5,2,lovereally loved hotel needed short getaway short break life worth every dollar room clean staff professional friendly enjoyed every little bits hotel offer,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.9325}",0.9325,2
staycation yotel,check procedure fuss free quick customer service swift professional initially entered room felt looked small yet felt cozy bed comfortable rest could reclined inclined comfort level shower area spacious well dialed extra items robot came items provided quickly well opted breakfast western quality great overall stay enjoyable,5,2,staycation yotelcheck procedure fuss free quick customer service swift professional initially entered room felt looked small yet felt cozy bed comfortable rest could reclined inclined comfort level shower area spacious well dialed extra items robot came items provided quickly well opted breakfast western quality great overall stay enjoyable,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.9643}",0.9643,2
experience fire alarm,fire alarm activated middle night asking us evacuate really scaring experience us following noon fire alarm activated enough sleep woken alarm,3,1,experience fire alarmfire alarm activated middle night asking us evacuate really scaring experience us following noon fire alarm activated enough sleep woken alarm,"{'neg': 0.472, 'neu': 0.528, 'pos': 0.0, 'compound': -0.9216}",-0.9216,0
central futurisitc,upon stepping establishment transported somewhere future robot butlers space themed references make feel literally world amenities decent owner offering gorgeous view city bed transform sofa click button however expect large room meant traveller couples move,4,2,central futurisitcupon stepping establishment transported somewhere future robot butlers space themed references make feel literally world amenities decent owner offering gorgeous view city bed transform sofa click button however expect large room meant traveller couples move,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.6124}",0.6124,2
best hotel yet,slept whole nighttttt first time go staycay dont usually able sleep go hotels guys quality sleep amazing bed room robots customer services impeccable good job yotel orchard,5,2,best hotel yetslept whole nighttttt first time go staycay dont usually able sleep go hotels guys quality sleep amazing bed room robots customer services impeccable good job yotel orchard,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.8979}",0.8979,2
